"id_bnvd";"libelle_bnvd";"cas_bnvd";"index_eupdb";"libelle_eupdb";"cas_eupdb";"etat_reg_1107_2009";"date_approbation";"date_expiration_approbation";"evaluation_risque_par";"em_rapporteur";"co_em_rapporteur";"legislations_anciennes";"legislations_actives";"autorisations_pays";"autorisation_france"
"31_sub_bnvd";"acetate de tetradecyle";"638-59-5";"1253";"n-Tetradecylacetate (SCLP Acetates)";"No CAS allocated";"Approuvée";"2022-09-01";"2037-08-30";"EFSA";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1503309323015&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1599215034729&uri=CELEX:32020R1160"">Reg. (EU)2020/1160</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32014R0918"">Reg. (EU) No 918/2014</a>";"BE, CZ, HR, PL, PT, SE";"Non"
"32_sub_bnvd";"acetate de z-8-dodecenyle";"28079-04-1";"374";"(Z)-8-Dodecen-1-yl acetate (SCLP Actetates)";"28079-04-1";"Approuvée";"2022-09-01";"2037-08-30";"EFSA";"AT";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1503309323015&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1599215034729&uri=CELEX:32020R1160"">Reg. (EU)2020/1160</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/1251/oj"">Reg. (EU) 2022/1251</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32014R0918"">Reg. (EU) No 918/2014</a>";"AT, BG, DE, EL, ES, FR, HU, IT, NL, PT, SI";"Oui"
"33_sub_bnvd";"acetochlore";"34256-82-1";"1052";"Acetochlor";"34256-82-1";"Non approuvée";"";"";"";"ES";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0934:EN:NOT"">2008/934</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R1372:EN:NOT"">Reg. (EU) No 1372/2011</a>";"";""
"34_sub_bnvd";"acibenzolar-s-methyl";"135158-54-2";"1053";"Acibenzolar-S-methyl (benzothiadiazole)";"135158-54-2";"Non approuvée";"";"";"";"FR";"ES";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32001L0087:EN:NOT"">01/87/EC</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1696/oj"">Reg. (EU) 2024/1696</a>; <a href=""https://eur-lex.europa.eu/eli/reg_impl/2024/1696/oj"">Reg. (EU) 2024/1696</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BG, CY, ES, PT";"Non"
"35_sub_bnvd";"acide 2,5-dichlorobenzoique";"50-79-3";"617";"2,5-Dichlorobenzoic acid methylester";"2905-69-3";"Approuvée";"2009-09-01";"2026-11-30";"EFSA";"FR";"AT";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0125:EN:NOT"">2008/125</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (Eu) 2017/195</a>";"AT, DE, FR, IT";"Oui"
"36_sub_bnvd";"acide 2-methyl-1-naphtylacetique";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37_sub_bnvd";"acide acetique";"64-19-7";"1207
1051";"Vinegar
Acetic acid";"64-19-7";"Approuvée";"2015-07-01
2009-09-01";"
2026-11-30";"EFSA";"
AT";"
NL";"";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R1108"">Reg. (EU) 2015/1108</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1549016877538&uri=CELEX:32019R0149"">Reg. (EU) 2019/149</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32011R0540"">Reg. (EU) No 540/2011</a>
<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0790:EN:NOT"">Reg. (EU) No 790/2013</a>";"
AT, BE, CZ, DE, DK, FI, FR, IE, LU, NL, NO, PL, PT, SE";"
Oui"
"38_sub_bnvd";"acide alkylbenzene sulfonique lineaire";"68584-22-5";"";"";"";"";"";"";"";"";"";"";"";"";""
"39_sub_bnvd";"acide alpha naphtylacetique (ana)";"86-87-3";"380";"1-Naphthylacetic acid (1-NAA)";"86-87-3";"Approuvée";"2012-01-01";"2026-05-31";"EFSA";"HU";"FR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0941:EN:NOT"">2008/941/EC</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2023/2592/oj"">Reg. (EU) 2023/2592</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550659094284&uri=CELEX:32019R0291"">Reg. (EU) No 2019/291</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:02011R0540-20150701"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0787:EN:NOT"">Reg. (EU) No 787/2011</a>";"AT, BE, BG, CY, CZ, DE, EE, EL, ES, FR, HR, IE, IT, LT, LV, MT, NL, PL, PT, SI, SK";"Oui"
"40_sub_bnvd";"acide b-indole acetique (aia)";"87-51-4";"227";"Indolylacetic acid (aka auxins)";"87-51-4";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0941:EN:NOT"">2008/941</a>";"";""
"41_sub_bnvd";"acide b-indole butyrique (aib)";"133-32-4";"228";"Indolylbutyric acid";"133-32-4";"Approuvée";"2011-06-01";"2026-03-15";"EFSA";"EL";"CY";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0941:EN:NOT"">2008/941/EC</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0028:EN:NOT"">2011/28/EU</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1537972541028&uri=CELEX:32018R1266"">Reg.(EU) No 2018/1266</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg.(EU) No 540/2011</a>";"AT, BE, CY, DE, EL, ES, FR, HR, IT, LU, NL, PL, PT, SI";"Oui"
"42_sub_bnvd";"acide benzoique";"65-85-0";"455";"Benzoic acid";"65-85-0";"Approuvée";"2017-09-01";"2032-08-31";"EFSA";"HU";"CZ";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004L0030:EN:NOT"">04/30/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1482168922783&uri=CELEX:32016R2016"">Reg. (EU) 2016/2016</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1500475938494&uri=CELEX:32017R1113"">Reg. (EU) 2017/1113</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, CZ, DE, DK, ES, FI, FR, HR, HU, LT, LU, LV, NL, NO, PL, PT, SE";"Oui"
"43_sub_bnvd";"acide blue 9";"2650-18-2";"";"";"";"";"";"";"";"";"";"";"";"";""
"44_sub_bnvd";"acide citrique";"77-92-9";"";"";"";"";"";"";"";"";"";"";"";"";""
"45_sub_bnvd";"acide decanoique";"334-48-5";"502";"Capric acid (CAS 334-48-5)";"334485";"Approuvée";"2009-09-01";"2026-12-01";"COM";"EL";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1599215034729&uri=CELEX:32020R1160"">Reg. (EU) 2020/1160</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745 </a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1280/oj"">Reg. (EU) 2024/1280</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/2221/oj"">Reg. (EU) 2024/2221</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, CZ, DK, ES, FI, IT, NL, NO, SE, SK";"Non"
"46_sub_bnvd";"acide formique";"64-18-6";"1004";"Formic acid";"64-18-6";"Non approuvée";"";"";"";"";"";"";"";"";""
"47_sub_bnvd";"acide gibberellique";"77-06-5";"764";"Gibberellic acid";"77-06-5 ";"Approuvée";"2009-09-01";"2026-10-31";"COM";"SI";"SK";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1599215034729&uri=CELEX:32020R1160"">Reg. (EU) 2020/1160</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/787/oj"">Reg. (EU) 2025/787</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FR, HR, HU, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SI, SK";"Oui"
"48_sub_bnvd";"acide gras sous forme de sel d'amine";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"49_sub_bnvd";"acide halauxifene";"943832-60-8";"";"";"";"";"";"";"";"";"";"";"";"";""
"50_sub_bnvd";"acide hydroxyacetique";"79-14-1";"";"";"";"";"";"";"";"";"";"";"";"";""
"51_sub_bnvd";"acide malique";"6915-15-7";"";"";"";"";"";"";"";"";"";"";"";"";""
"52_sub_bnvd";"acide nonanoique";"112-05-0";"959";"Pelargonic acid (CAS 112-05-0)";"112-05-0";"Approuvée";"2009-09-01";"2026-12-01";"COM";"EL";"AT";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 1446/2023</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1599215034729&uri=CELEX:32020R1160"">Reg. (EU) 2020/1160</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1280/oj"">Reg. (EU) 2024/1280</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/2221/oj"">Reg. (EU) 2024/2221</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, HR, HU, IE, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK";"Non"
"53_sub_bnvd";"acide octanoique";"124-07-2";"503";"Caprylic acid (CAS 124-07-2)";"124-07-2";"Approuvée";"2009-09-01";"2026-12-01";"COM";"EL";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1599215034729&uri=CELEX:32020R1160"">Reg. (EU) 2020/1160</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 2023/1446</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1280/oj"">Reg. (EU) 2024/1280</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/2221/oj"">Reg. (EU) 2024/2221</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, CZ, FI, IT, NO, SE, SK";"Non"
"54_sub_bnvd";"acide oleique";"112-80-1";"919";"Oleic acid  (CAS 112-80-1)";"112-80-1";"Non approuvée";"2009-09-01";"2024-08-31";"COM";"EL";"";"";"<a href=""http://data.europa.eu/eli/reg_impl/2024/1280/oj"">Reg. (EU) 2024/1280</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/2221/oj"">Reg. (EU) 2024/2221</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/1092/oj"">Reg. (EU) 2025/1092</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"";""
"55_sub_bnvd";"acide pelargonique";"112-05-0";"959";"Pelargonic acid (CAS 112-05-0)";"112-05-0";"Approuvée";"2009-09-01";"2026-12-01";"COM";"EL";"AT";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1531303737095&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2023/1446/oj"">Reg. (EU) 1446/2023</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1599215034729&uri=CELEX:32020R1160"">Reg. (EU) 2020/1160</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1280/oj"">Reg. (EU) 2024/1280</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/2221/oj"">Reg. (EU) 2024/2221</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, HR, HU, IE, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK";"Non"
"56_sub_bnvd";"acide peracetique";"79-21-0";"965";"Peracetic acid";"79-21-0";"Non approuvée";"";"";"";"";"";"";"";"";""
"57_sub_bnvd";"acide phosphoreux";"10294-56-1";"";"";"";"";"";"";"";"";"";"";"";"";""
"58_sub_bnvd";"acide phosphorique";"7664-38-2";"1030";"Phosphoric acid";"7664-38-2";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004D0129:EN:NOT"">2004/129/EC</a>";"";""
"59_sub_bnvd";"acide propionique";"79-09-4";"77";"Propionic acid";"79-09-4";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004D0129:EN:NOT"">2004/129/EC</a>";"";""
"60_sub_bnvd";"acide sorbique";"110-44-1";"";"";"";"";"";"";"";"";"";"";"";"";""
"61_sub_bnvd";"acide sulfamique";"5329-14-6";"";"";"";"";"";"";"";"";"";"";"";"";""
"62_sub_bnvd";"acide sulfurique";"7664-93-9";"1181";"Sulphuric acid";"7664-93-9";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0937:EN:NOT"">2008/937</a>";"";""
"63_sub_bnvd";"acides gras c14-22 et c14-22 insatures, methyl ester, sulfates, sels de sodium";"84776-43-2";"";"";"";"";"";"";"";"";"";"";"";"";""
"64_sub_bnvd";"acides gras, c14-c18 et c16-c18 insatures";"67701-06-8";"";"";"";"";"";"";"";"";"";"";"";"";""
"65_sub_bnvd";"aclonifen";"74070-46-5";"1054";"Aclonifen";"74070-46-5";"Approuvée";"2009-08-01";"2026-10-31";"EFSA";"NL";"NO";"";"<a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj""> Reg. (EU) 2022/708</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0116:EN:NOT"">2008/116</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1503309323015&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"66_sub_bnvd";"acrinathrine";"101007-06-1";"1056";"Acrinathrin";"101007-06-1";"Non approuvée";"2012-01-01";"2021-12-31";"EFSA";"FR";"ES";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0934:EN:NOT"">2008/934</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1490352272602&uri=CELEX:32017R0358"">Reg. (EU) 2017/358</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/1450/oj"">Reg. (EU) 2021/1450</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550659094284&uri=CELEX:32019R0291"">Reg. (EU) No 2019/291</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:02011R0540-20150701"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0974:EN:NOT"">Reg. (EU) No 974/2011</a>";"";""
"67_sub_bnvd";"adoxophyes orana granulovirus souche bv-0001";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"68_sub_bnvd";"alcool denature";"64-17-5";"88";"Ethanol";"64-17-5";"Non approuvée";"";"";"";"";"";"";"";"";""
"69_sub_bnvd";"alcool ethylique";"64-17-5";"88";"Ethanol";"64-17-5";"Non approuvée";"";"";"";"";"";"";"";"";""
"70_sub_bnvd";"alcool gras ethoxyle";"24938-91-8";"";"";"";"";"";"";"";"";"";"";"";"";""
"71_sub_bnvd";"alcool isodecylique";"61827-42-7";"";"";"";"";"";"";"";"";"";"";"";"";""
"72_sub_bnvd";"alcool isopropylique";"67-63-0";"1033";"2-Propanol";"67-63-0";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004D0129:EN:NOT"">2004/129/EC</a>";"";""
"73_sub_bnvd";"alcools gras";"85566-12-7";"117";"Fatty alcohols / Aliphatic alcohols";"No CAS allocated";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0941:EN:NOT"">2008/941</a>";"";""
"74_sub_bnvd";"alcools terpeniques";"98-55-5";"";"";"";"";"";"";"";"";"";"";"";"";""
"75_sub_bnvd";"alkyl amine";"61790-57-6";"";"";"";"";"";"";"";"";"";"";"";"";""
"76_sub_bnvd";"alkyl phenol polyethoxyle";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"77_sub_bnvd";"alkylpolyglucoside";"68515-73-1";"";"";"";"";"";"";"";"";"";"";"";"";""
"78_sub_bnvd";"alpha naphtyl acetamide (nad)";"86-86-2";"391";"1-Naphthylacetamide (1-NAD)";"86-86-2 ";"Approuvée";"2012-01-01";"2026-05-31";"EFSA";"HU";"FR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0941:EN:NOT"">2008/941/EC</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2023/2592/oj"">Reg. (EU) 2023/2592</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550659094284&uri=CELEX:32019R0291"">Reg. (EU) No 2019/291</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:02011R0540-20150701"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0786:EN:NOT"">Reg. (EU) No 786/2011</a>";"AT, BE, ES, FR, HR, IT, MT, PL, PT, SI";"Oui"
"79_sub_bnvd";"alpha oleines sulfonate de sodium";"68439-57-6";"";"";"";"";"";"";"";"";"";"";"";"";""
"80_sub_bnvd";"alpha-chloralose";"15879-93-3";"524";"Chloralose";"15879-93-3";"Non approuvée";"";"";"";"";"";"";"";"";""
"81_sub_bnvd";"alphachloralose";"15879-93-3";"524";"Chloralose";"15879-93-3";"Non approuvée";"";"";"";"";"";"";"";"";""
"82_sub_bnvd";"alphamethrine";"67375-30-8";"325";"Alpha-Cypermethrin (aka alphamethrin)";"67375-30-8";"Non approuvée";"2019-11-01";"2021-06-07";"EFSA";"BE";"EL";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1496323465808&uri=CELEX:32017R0841"">Reg. (EU) 2017/841</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557499937583&uri=CELEX:32019R0707"">Reg. (EU) 2019/707</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2021/795/oj"">Reg. (EU) 2021/795</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"";""
"83_sub_bnvd";"ametoctradine";"865318-97-4";"705";"Ametoctradin";"865318-97-4";"Approuvée";"2013-08-01";"2028-05-31";"EFSA";"DE";"NL";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009D0535:EN:NOT"">Dossier complete 2009/535</a>";"<a href=""http://eur-lex.europa.eu/eli/reg_impl/2018/155/oj"">Reg. (EU) 2018/155</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/1489/oj"">Reg. (EU) 2025/1489</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0200:EN:NOT"">Reg. (EU) No 200/2013</a>";"AT, BE, BG, CY, CZ, DE, EL, ES, FR, HR, HU, IE, IT, NL, PL, PT, SK";"Oui"
"84_sub_bnvd";"amidosulfuron";"120923-37-7";"330";"Amidosulfuron";"120923-37-7";"Approuvée";"2009-01-01";"2026-11-30";"EFSA";"FI";"HR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007L0076:EN:NOT"">2007/76</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0040:EN:NOT"">2008/40</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2023/2592/oj"">Reg. (EU) 2023/2592</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/787/oj"">Reg. (EU) 2025/787</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, NO, PL, PT, SE, SI, SK";"Oui"
"85_sub_bnvd";"amine grasse de suif ethoxylee";"61791-26-2";"";"";"";"";"";"";"";"";"";"";"";"";""
"86_sub_bnvd";"aminopropyl dodecylamine";"2372-82-9";"";"";"";"";"";"";"";"";"";"";"";"";""
