"id_bnvd";"libelle_bnvd";"cas_bnvd";"vtr_nom";"vtr_remarque_agritox";"vtr_valeur_agritox";"vtr_unite_agritox";"vtr_source_agritox";"vtr_etude_pivot_agritox";"vtr_etude_pivot_noael_valeur_agritox";"vtr_etude_pivot_noael_unite_agritox";"vtr_fs_agritox";"vtr_fcaoi_agritox";"vtr_remarque_eupdb";"vtr_valeur_eupdb";"vtr_unite_eupdb";"vtr_source_eupdb"
"42_sub_bnvd";"acide benzoique";"65-85-0";"DJA";"";5.0;"mg/kg/j";"UE 01/09/17";"Autre(s) étude(s)";"500";"mg/kg p.c./j";100;"non nécessaire";"";5.0;"mg/kg bw/day";"Reg. (EU) 2017/1113"
"42_sub_bnvd";"acide benzoique";"65-85-0";"DRfA";"non pertinent";"";"";"UE 01/09/17";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Reg. (EU) 2017/1113"
"43_sub_bnvd";"acide blue 9";"2650-18-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44_sub_bnvd";"acide citrique";"77-92-9";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45_sub_bnvd";"acide decanoique";"334-48-5";"AOEL";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"";"";"";""
"45_sub_bnvd";"acide decanoique";"334-48-5";"DJA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"";"";"";""
"45_sub_bnvd";"acide decanoique";"334-48-5";"DRfA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"";"";"";""
"46_sub_bnvd";"acide formique";"64-18-6";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47_sub_bnvd";"acide gibberellique";"77-06-5";"AOEL";"";0.68;"mg/kg/j";"UE 01/09/09";"90 jours, voie orale, rat";"680";"mg/kg/p.c./j";1000;"non nécessaire";"";0.68;"mg/kg bw/day";"Dir 08/127"
"47_sub_bnvd";"acide gibberellique";"77-06-5";"DJA";"";0.68;"mg/kg/j";"UE 01/09/09";"90 jours, voie orale, rat";"680";"mg/kg/p.c./j";1000;"non nécessaire";"";0.68;"mg/kg bw/day";"Dir 08/127"
"47_sub_bnvd";"acide gibberellique";"77-06-5";"DRfA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"48_sub_bnvd";"acide gras sous forme de sel d'amine";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"49_sub_bnvd";"acide halauxifene";"943832-60-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"50_sub_bnvd";"acide hydroxyacetique";"79-14-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51_sub_bnvd";"acide malique";"6915-15-7";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"52_sub_bnvd";"acide nonanoique";"112-05-0";"AOEL";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"52_sub_bnvd";"acide nonanoique";"112-05-0";"DJA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"52_sub_bnvd";"acide nonanoique";"112-05-0";"DRfA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"53_sub_bnvd";"acide octanoique";"124-07-2";"AOEL";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"";"";"";""
"53_sub_bnvd";"acide octanoique";"124-07-2";"DJA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"";"";"";""
"53_sub_bnvd";"acide octanoique";"124-07-2";"DRfA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"";"";"";""
"54_sub_bnvd";"acide oleique";"112-80-1";"AOEL";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"54_sub_bnvd";"acide oleique";"112-80-1";"DJA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"54_sub_bnvd";"acide oleique";"112-80-1";"DRfA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"55_sub_bnvd";"acide pelargonique";"112-05-0";"AOEL";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"55_sub_bnvd";"acide pelargonique";"112-05-0";"DJA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"55_sub_bnvd";"acide pelargonique";"112-05-0";"DRfA";"non pertinent";"";"";"UE 01/09/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/127"
"56_sub_bnvd";"acide peracetique";"79-21-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"57_sub_bnvd";"acide phosphoreux";"10294-56-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"58_sub_bnvd";"acide phosphorique";"7664-38-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"59_sub_bnvd";"acide propionique";"79-09-4";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"60_sub_bnvd";"acide sorbique";"110-44-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"61_sub_bnvd";"acide sulfamique";"5329-14-6";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"62_sub_bnvd";"acide sulfurique";"7664-93-9";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"63_sub_bnvd";"acides gras c14-22 et c14-22 insatures, methyl ester, sulfates, sels de sodium";"84776-43-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"64_sub_bnvd";"acides gras, c14-c18 et c16-c18 insatures";"67701-06-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"65_sub_bnvd";"aclonifen";"74070-46-5";"AOEL";"";0.07;"mg/kg/j";"UE 15/12/08";"2 ans, voie orale, rat";"7";"mg/kg p.c./j";100;"non nécessaire";"";0.07;"mg/kg bw/day";"Dir 08/116"
"65_sub_bnvd";"aclonifen";"74070-46-5";"DJA";"";0.07;"mg/kg/j";"UE 15/12/08";"2 ans, voie orale, rat";"7";"mg/kg/p.c./j";100;"non nécessaire";"";0.07;"mg/kg bw/day";"Dir 08/116"
"65_sub_bnvd";"aclonifen";"74070-46-5";"DRfA";"non pertinent";"";"";"UE 15/12/08";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/116"
"66_sub_bnvd";"acrinathrine";"101007-06-1";"AOEL";"";"";"";"";"";"";"";"";"";"";0.007;"mg/kg bw/day";"Reg. (EU) 2017/358"
"66_sub_bnvd";"acrinathrine";"101007-06-1";"DJA";"";"";"";"";"";"";"";"";"";"";0.01;"mg/kg bw/day";"Reg. (EU) 2017/358"
"66_sub_bnvd";"acrinathrine";"101007-06-1";"DRfA";"";"";"";"";"";"";"";"";"";"";0.01;"mg/kg bw";"Reg. (EU) 2017/358"
"67_sub_bnvd";"adoxophyes orana granulovirus souche bv-0001";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"68_sub_bnvd";"alcool denature";"64-17-5";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"69_sub_bnvd";"alcool ethylique";"64-17-5";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"70_sub_bnvd";"alcool gras ethoxyle";"24938-91-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"71_sub_bnvd";"alcool isodecylique";"61827-42-7";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"72_sub_bnvd";"alcool isopropylique";"67-63-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"73_sub_bnvd";"alcools gras";"85566-12-7";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"74_sub_bnvd";"alcools terpeniques";"98-55-5";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"75_sub_bnvd";"alkyl amine";"61790-57-6";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"76_sub_bnvd";"alkyl phenol polyethoxyle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"77_sub_bnvd";"alkylpolyglucoside";"68515-73-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"78_sub_bnvd";"alpha naphtyl acetamide (nad)";"86-86-2";"AOEL";"";0.07;"mg/kg/j";"UE 01/01/12";"Tératogenèse, voie orale, rat";"15";"mg/kg/p.c./j";150;"70%";"";0.07;"mg/kg bw/day";"EFSA 11"
"78_sub_bnvd";"alpha naphtyl acetamide (nad)";"86-86-2";"DJA";"";0.1;"mg/kg/j";"UE 01/01/12";"Tératogenèse, voie orale, rat";"15";"mg/kg/p.c./j";150;"non nécessaire";"";0.1;"mg/kg bw/day";"EFSA 11"
"78_sub_bnvd";"alpha naphtyl acetamide (nad)";"86-86-2";"DRfA";"";0.1;"mg/kg pc";"UE 01/01/12";"Tératogenèse, voie orale, rat";"15";"mg/kg/p.c./j";150;"non nécessaire";"";0.1;"mg/kg bw";"EFSA 11"
"79_sub_bnvd";"alpha oleines sulfonate de sodium";"68439-57-6";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"80_sub_bnvd";"alpha-chloralose";"15879-93-3";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"81_sub_bnvd";"alphachloralose";"15879-93-3";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"82_sub_bnvd";"alphamethrine";"67375-30-8";"AOEL";"";"";"";"";"";"";"";"";"";"";0.0005;"mg/kg bw/day";"Reg (EU) 2019/160"
"82_sub_bnvd";"alphamethrine";"67375-30-8";"DJA";"";"";"";"";"";"";"";"";"";"";0.00125;"mg/kg bw/day";"Reg (EU) 2019/160"
"82_sub_bnvd";"alphamethrine";"67375-30-8";"DRfA";"";"";"";"";"";"";"";"";"";"";0.00125;"mg/kg bw";"Reg (EU) 2019/160"
"83_sub_bnvd";"ametoctradine";"865318-97-4";"AOEL";"";2.0;"mg/kg/j";"UE 01/08/13";"Autre(s) étude(s)";"1000";"mg/kg/p.c./j";100;"20%";"";2.0;"mg/kg bw/day";"EFSA 2012"
"83_sub_bnvd";"ametoctradine";"865318-97-4";"DJA";"";10.0;"mg/kg/j";"UE 01/08/13";"Autre(s) étude(s)";"1000";"mg/kg/p.c./j";100;"non nécessaire";"";10.0;"mg/kg bw/day";"EFSA 2012"
"83_sub_bnvd";"ametoctradine";"865318-97-4";"DRfA";"non pertinent";"";"";"UE 01/08/13";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 2012"
"84_sub_bnvd";"amidosulfuron";"120923-37-7";"AOEL";"";1.4;"mg/kg/j";"UE 01/01/09";"90 jours et 1 an, voie orale, chien";"144";"mg/kg p.c./j";100;"non nécessaire";"";1.4;"mg/kg bw/day";"Dir 08/40"
"84_sub_bnvd";"amidosulfuron";"120923-37-7";"DJA";"";0.2;"mg/kg/j";"UE 01/01/09";"Reproduction sur deux générations, rat";"22.5";"mg/kg p.c./j";100;"non nécessaire";"";0.2;"mg/kg bw/day";"Dir 08/40"
"84_sub_bnvd";"amidosulfuron";"120923-37-7";"DRfA";"non pertinent";"";"";"UE 01/01/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 08/40"
"85_sub_bnvd";"amine grasse de suif ethoxylee";"61791-26-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"86_sub_bnvd";"aminopropyl dodecylamine";"2372-82-9";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"87_sub_bnvd";"aminopyralid";"150114-71-9";"AOEL";"";0.26;"mg/kg/j";"UE 01/01/15";"Tératogenèse, voie orale, lapin";"26";"mg/kg p.c./j";100;"non nécessaire";"";0.26;"mg/kg bw/day";"EFSA 2013"
"87_sub_bnvd";"aminopyralid";"150114-71-9";"DJA";"";0.26;"mg/kg/j";"UE 01/01/15";"Tératogenèse, voie orale, lapin";"26";"mg/kg p.c./j";100;"non nécessaire";"";0.26;"mg/kg bw/day";"EFSA 2013"
"87_sub_bnvd";"aminopyralid";"150114-71-9";"DRfA";"";0.26;"mg/kg pc";"UE 01/01/15";"Tératogenèse, voie orale, lapin";"26";"mg/kg p.c./j";100;"non nécessaire";"";0.26;"mg/kg bw";"EFSA 2013"
"88_sub_bnvd";"aminotriazole";"61-82-5";"AOEL";"";"";"";"";"";"";"";"";"";"";0.001;"mg/kg bw/day";"EFSA 2015"
"88_sub_bnvd";"aminotriazole";"61-82-5";"DJA";"";"";"";"";"";"";"";"";"";"";0.001;"mg/kg bw/day";"EFSA 2015"
"88_sub_bnvd";"aminotriazole";"61-82-5";"DRfA";"";"";"";"";"";"";"";"";"";"";0.015;"mg/kg bw";"EFSA 2015"
"89_sub_bnvd";"amisulbrom";"348635-87-0";"AOEL";"";0.15;"mg/kg/j";"UE 01/07/14";"Tératogenèse, voie orale, lapin";"300";"mg/kg/p.c./j";100;"50%";"";0.15;"mg/kg bw/day";"EFSA 2013"
"89_sub_bnvd";"amisulbrom";"348635-87-0";"DJA";"";0.1;"mg/kg/j";"UE 01/07/14";"2 ans et 18 mois, voie orale, rat et souris";"11.1";"mg/kg/p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"EFSA 2013"
"89_sub_bnvd";"amisulbrom";"348635-87-0";"DRfA";"";0.3;"mg/kg pc";"UE 01/07/14";"Tératogenèse, voie orale, lapin";"300";"mg/kg/p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw";"EFSA 2013"
"90_sub_bnvd";"amitrole";"61-82-5";"AOEL";"";"";"";"";"";"";"";"";"";"";0.001;"mg/kg bw/day";"EFSA 2015"
"90_sub_bnvd";"amitrole";"61-82-5";"DJA";"";"";"";"";"";"";"";"";"";"";0.001;"mg/kg bw/day";"EFSA 2015"
"90_sub_bnvd";"amitrole";"61-82-5";"DRfA";"";"";"";"";"";"";"";"";"";"";0.015;"mg/kg bw";"EFSA 2015"
"91_sub_bnvd";"ammonium quaternaire";"68424-95-3";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"92_sub_bnvd";"ampelomyces quisqualis souche aq10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"93_sub_bnvd";"anthraquinone";"84-65-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"94_sub_bnvd";"arsenic du dimethylarsinate de sodium";"124-65-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"95_sub_bnvd";"asulame";"2302-17-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"96_sub_bnvd";"aureobasidium pullulans souche dsm 14940";"67891-88-7";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"96_sub_bnvd";"aureobasidium pullulans souche dsm 14940";"67891-88-7";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"96_sub_bnvd";"aureobasidium pullulans souche dsm 14940";"67891-88-7";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"97_sub_bnvd";"aureobasidium pullulans souche dsm 14941";"67891-88-7";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"97_sub_bnvd";"aureobasidium pullulans souche dsm 14941";"67891-88-7";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"97_sub_bnvd";"aureobasidium pullulans souche dsm 14941";"67891-88-7";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"98_sub_bnvd";"azadirachtine";"11141-17-6";"AOEL";"";0.1;"mg/kg/j";"UE 01/06/11";"90 jours, voie orale, rat";"32";"mg/kg p.c./j";300;"non nécessaire";"";0.1;"mg/kg bw/day";"11/44/EU"
"98_sub_bnvd";"azadirachtine";"11141-17-6";"DJA";"";0.1;"mg/kg/j";"UE 01/06/11";"90 jours, voie orale, rat";"32";"mg/kg p.c./j";300;"non nécessaire";"";0.1;"mg/kg bw/day";"11/44/EU"
"98_sub_bnvd";"azadirachtine";"11141-17-6";"DRfA";"";0.75;"mg/kg pc";"UE 01/06/11";"Tératogenèse, voie orale, rat";"225";"mg/kg p.c./j";300;"non nécessaire";"";0.75;"mg/kg bw";"11/44/EU"
"99_sub_bnvd";"azametiphos";"35575-96-3";"DJA";"";"";"";"";"";"";"";"";"";"";0.025;"mg/kg bw/day";"EMEA 1999"
"100_sub_bnvd";"azimsulfuron";"120162-55-2";"AOEL";"";"";"";"";"";"";"";"";"";"";0.1;"mg/kg bw/day";"EFSA 2018"
"100_sub_bnvd";"azimsulfuron";"120162-55-2";"DJA";"";"";"";"";"";"";"";"";"";"";0.1;"mg/kg bw/day";"EFSA 2018"
"100_sub_bnvd";"azimsulfuron";"120162-55-2";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2018"
"101_sub_bnvd";"azocyclotin";"41083-11-8";"DJA";"";"";"";"";"";"";"";"";"";"";0.003;"mg/kg bw/day";"JMPR 2005"
"101_sub_bnvd";"azocyclotin";"41083-11-8";"DRfA";"";"";"";"";"";"";"";"";"";"";0.02;"mg/kg bw";"JMPR 2005"
"102_sub_bnvd";"azoxystrobine";"131860-33-8";"AOEL";"";0.2;"mg/kg/j";"UE 20/08/10";"90 jours, voie orale, rat";"21";"mg/kg p.c./j";100;"non nécessaire";"";0.2;"mg/kg bw/day";"EFSA 2010"
"102_sub_bnvd";"azoxystrobine";"131860-33-8";"DJA";"";0.2;"mg/kg/j";"UE 20/08/10";"2 ans, voie orale, rat";"18";"mg/kg p.c./j";100;"non nécessaire";"";0.2;"mg/kg bw/day";"EFSA 2010"
"102_sub_bnvd";"azoxystrobine";"131860-33-8";"DRfA";"non pertinent";"";"";"UE 20/08/10";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 2010"
"103_sub_bnvd";"bacillus amyloliquefaciens souche fzb24";"NC";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";" Reg. (EU) 2017/806"
"103_sub_bnvd";"bacillus amyloliquefaciens souche fzb24";"NC";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";" Reg. (EU) 2017/806"
"103_sub_bnvd";"bacillus amyloliquefaciens souche fzb24";"NC";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";" Reg. (EU) 2017/806"
"104_sub_bnvd";"bacillus amyloliquefaciens souche mbi 600";"NC";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"  Reg. (EU) 2016/1429"
"104_sub_bnvd";"bacillus amyloliquefaciens souche mbi 600";"NC";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";" Reg. (EU) 2016/1429"
"104_sub_bnvd";"bacillus amyloliquefaciens souche mbi 600";"NC";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"  Reg. (EU) 2016/1429"
"105_sub_bnvd";"bacillus amyloliquefaciens subsp plantarum d747";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"106_sub_bnvd";"bacillus firmus i-1582";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"107_sub_bnvd";"bacillus pumilus souche qst 2808";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"108_sub_bnvd";"bacillus subtilis souche qst 713";"68038-70-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"109_sub_bnvd";"bacillus subtilis";"68038-70-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"110_sub_bnvd";"bacillus thuringiensis serotype 3a 3b";"68038-71-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"111_sub_bnvd";"bacillus thuringiensis serotype h 14";"68038-71-1";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"111_sub_bnvd";"bacillus thuringiensis serotype h 14";"68038-71-1";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"111_sub_bnvd";"bacillus thuringiensis serotype h 14";"68038-71-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"112_sub_bnvd";"bacillus thuringiensis sp. tenebrionis";"68038-71-1";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"112_sub_bnvd";"bacillus thuringiensis sp. tenebrionis";"68038-71-1";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"112_sub_bnvd";"bacillus thuringiensis sp. tenebrionis";"68038-71-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"113_sub_bnvd";"bacillus thuringiensis ssp aizawai souche abts-1857";"68038-71-1";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";""
"113_sub_bnvd";"bacillus thuringiensis ssp aizawai souche abts-1857";"68038-71-1";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";""
"113_sub_bnvd";"bacillus thuringiensis ssp aizawai souche abts-1857";"68038-71-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";""
"114_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche abts-351";"68038-71-1";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"114_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche abts-351";"68038-71-1";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"114_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche abts-351";"68038-71-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"115_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche eg 2348";"68038-71-1";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"115_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche eg 2348";"68038-71-1";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"115_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche eg 2348";"68038-71-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"116_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche pb 54";"68038-71-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"117_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche sa-11";"68038-71-1";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"117_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche sa-11";"68038-71-1";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"117_sub_bnvd";"bacillus thuringiensis ssp kurstaki souche sa-11";"68038-71-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"118_sub_bnvd";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"118_sub_bnvd";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"  Dir 08/113"
"118_sub_bnvd";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"118_sub_bnvd";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";" Dir 08/113"
"118_sub_bnvd";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Dir 08/113"
"118_sub_bnvd";"bacillus thuringiensis ssp kurstaki";"68038-71-1";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"  Dir 08/113"
"119_sub_bnvd";"bacillus thuringiensis sérotype h 7";"68038-71-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"120_sub_bnvd";"beauveria bassiana souche 203";"63428-82-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"121_sub_bnvd";"beauveria bassiana souche atcc 74040";"63428-82-0";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"121_sub_bnvd";"beauveria bassiana souche atcc 74040";"63428-82-0";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"121_sub_bnvd";"beauveria bassiana souche atcc 74040";"63428-82-0";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"122_sub_bnvd";"beauveria bassiana souche gha";"63428-82-0";"AOEL";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"122_sub_bnvd";"beauveria bassiana souche gha";"63428-82-0";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"122_sub_bnvd";"beauveria bassiana souche gha";"63428-82-0";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"EFSA 2013"
"123_sub_bnvd";"beauveria bassiana souche npp111b005";"63428-82-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"124_sub_bnvd";"beflubutamide";"113614-08-7";"AOEL";"";0.3;"mg/kg/j";"UE 19/04/07";"90 jours, voie orale, rat";"30";"mg/kg p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw/day";"07/50/EC"
"124_sub_bnvd";"beflubutamide";"113614-08-7";"DJA";"";0.02;"mg/kg/j";"UE 19/04/07";"2 ans, voie orale, rat";"2.2";"mg/kg p.c./j";100;"non nécessaire";"";0.02;"mg/kg bw/day";"07/50/EC"
"124_sub_bnvd";"beflubutamide";"113614-08-7";"DRfA";"non pertinent";"";"";"UE 19/04/07";"";"";"";"";"non nécessaire";"Not appl.";"";"";"07/50/EC"
"125_sub_bnvd";"benalaxyl-m";"98243-83-5";"AOEL";"";0.06;"mg/kg/j";"UE 20/11/13";"90 jours, voie orale, rat";"6.2";"mg/kg/p.c./j";100;"non nécessaire";"";0.06;"mg/kg bw/day";"EFSA 2013"
"125_sub_bnvd";"benalaxyl-m";"98243-83-5";"DJA";"";0.04;"mg/kg/j";"UE 20/11/13";"2 ans, voie orale, rat";"4.42";"mg/kg/p.c./j";100;"non nécessaire";"";0.04;"mg/kg bw/day";"EFSA 2013"
"125_sub_bnvd";"benalaxyl-m";"98243-83-5";"DRfA";"non pertinent";"";"";"UE 20/11/13";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 2013"
"126_sub_bnvd";"benalaxyl";"71626-11-4";"AAOEL";"";"";"";"";"";"";"";"";"";"";0.5;"mg/kg bw/day";"Reg (EU) 1107/2009"
"126_sub_bnvd";"benalaxyl";"71626-11-4";"AOEL";"";"";"";"";"";"";"";"";"";"";0.05;"mg/kg bw/day";"Reg. (EU) 2020/1280"
"126_sub_bnvd";"benalaxyl";"71626-11-4";"DJA";"";"";"";"";"";"";"";"";"";"";0.04;"mg/kg bw/day";"Reg. (EU) 2020/1280"
"126_sub_bnvd";"benalaxyl";"71626-11-4";"DRfA";"";"";"";"";"";"";"";"";"";"";0.5;"mg/kg bw";"Reg. (EU) 2020/1280"
"127_sub_bnvd";"benfluraline";"1861-40-1";"AAOEL";"";0.1;"mg/kg pc";"UE 20/01/23";"Autre(s) étude(s)";"50";"mg/kg/p.c./j";100;"20%";"";0.1;"mg/kg bw";"RR Dec 2022"
"127_sub_bnvd";"benfluraline";"1861-40-1";"AOEL";"";0.011;"mg/kg/j";"UE 20/01/23";"Reproduction sur deux générations, rat";"5.5";"mg/kg/p.c./j";100;"20%";"";0.011;"mg/kg bw/day";"RR Dec 2022"
