"id_bnvd";"libelle_bnvd";"cas_bnvd";"index_eupdb";"libelle_eupdb";"cas_eupdb";"micro_organisme";"substance_base";"faible_risque";"faible_risque_liste_amm_ephy";"candidat_substitution";"candidat_substitution_type";"in_uab_pro";"uab_pro_liste_amm_ephy";"in_uab_amateur";"uab_amateur_liste_amm_ephy";"in_biocontrole";"biocontrole_liste_amm_ephy";"in_eaj";"in_eaj_bnvd";"eaj_liste_amm_bnvd";"in_eaj_ephy";"eaj_liste_amm_ephy"
"505_sub_bnvd";"milbemectine";"51596-10-2";"882";"Milbemectin";"See note";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"506_sub_bnvd";"molinate";"2212-67-1";"885";"Molinate";"2212-67-1";False;False;False;"";True;"propriétés de perturbation endocrinienne";False;"";False;"";False;"";False;False;"";False;""
"507_sub_bnvd";"monopotassium phosphonate";"13977-65-6";"53";"Potassium phosphonates (formerly potassium phosphite)";"see note";False;False;False;"";False;"";False;"";False;"";True;"2100041
2100059
2100060
2180598
2180720
2190160
2190162
2200464
2200476
2210128
2220668";False;False;"";False;""
"508_sub_bnvd";"mouillant";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"509_sub_bnvd";"myclobutanil";"88671-89-0";"893";"Myclobutanil";"88671-89-0";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2000366
2010530
2050041
2050043
8500166
9000489
9300299
9300300
9300301
9300302
9500364
9600385
9700096
9700167
9700317
9800007
9800231
9800510
9800520";True;"2000366
2010530
2050041
2050043
8500166
9000489
9300299
9300300
9300301
9300302
9500364
9600385
9700096
9700167
9700317
9800007
9800231
9800510
9800520"
"510_sub_bnvd";"n-hexadecylacetate";"629-70-9";"1498";"Hexadecyl acetate (SCLP Acetates)";"629-70-9";False;False;True;"";False;"";True;"2171126";False;"";True;"2171126";False;False;"";False;""
"511_sub_bnvd";"n-n bis (3 aminopropyl) dodecylamine";"2372-82-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"512_sub_bnvd";"n-phosphonomethyl glycine";"1071-83-6";"811";"Glyphosate";"1071-83-6";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2030150
2030321
2070170
2090044";True;"2030050
2030150
2030321
2070170
2090044"
"513_sub_bnvd";"n-sodium-n-chloro-para-toluenesulfonamide";"127-65-1";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"514_sub_bnvd";"napropamide";"15299-99-7";"900";"Napropamide";"15299-99-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"515_sub_bnvd";"nicosulfuron";"111991-09-4";"904";"Nicosulfuron";"111991-09-4";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"516_sub_bnvd";"nitrate de baryum";"10022-31-8";"437";"Barium nitrate";"10022-31-8";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000364
6600397
7100041
8700155
9300304
9900371";True;"2000364
6600397
7100041
8700155
9300304
9900371"
"517_sub_bnvd";"nitrate de potassium";"7757-79-1";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"7100041";True;"7100041"
"518_sub_bnvd";"nitrite de sodium";"7632-00-0";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"519_sub_bnvd";"npv ha (nucleopolyhedrovirus d'helicoverpa armigera)";"";"";"";"";"";"";"";"";"";"";True;"2140094";False;"";True;"2140094";False;False;"";False;""
"520_sub_bnvd";"nucleopolyhedrovirus de spodoptera littoralis";"";"";"";"";"";"";"";"";"";"";True;"2160706";False;"";True;"2160706";False;False;"";False;""
"521_sub_bnvd";"octylphenol octaglycol ether";"9036-19-5";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"522_sub_bnvd";"oligomeres terpeniques";"70750-57-1";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"523_sub_bnvd";"ortho benzyl para chlorophenate de sodium";"3184-65-4";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"524_sub_bnvd";"orthophenylphenate de sodium";"132-27-4";"1013";"2-Phenylphenol (incl. sodium salt orthophenyl phenol)";"90-43-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"525_sub_bnvd";"orthophenylphenol";"90-43-7";"1013";"2-Phenylphenol (incl. sodium salt orthophenyl phenol)";"90-43-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"526_sub_bnvd";"oryzalin";"19044-88-3";"925";"Oryzalin";"19044-88-3";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"9700100";True;"9700100
9900119"
"527_sub_bnvd";"oxadiargyl";"39807-15-3";"927";"Oxadiargyl";"39807-15-3";False;False;False;"";True;"reprotoxique 1A / 1B";False;"";False;"";False;"";False;False;"";False;""
"528_sub_bnvd";"oxadiazon";"19666-30-9";"928";"Oxadiazon";"19666-30-9";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2000128
2010157
2010299
2050077
2080053
2090147
2100073
8400145
8900231
9320048
9400433
9500363
9600091
9700040
9700358
9700411
9800522
9800523";True;"2000128
2010157
2010299
2050077
2080053
2090147
2100073
8400145
8900231
9320048
9400433
9600091
9700040
9700358
9700411
9800522
9800523"
"529_sub_bnvd";"oxamyl";"23135-22-0";"930";"Oxamyl";"23135-22-0";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"530_sub_bnvd";"oxathiapiproline";"1003318-67-9";"1290";"Oxathiapiprolin";"1003318-67-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"531_sub_bnvd";"oxydemeton-methyl";"301-12-2";"934";"Oxydemeton-methyl";"301-12-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"532_sub_bnvd";"oxyfluorfene";"42874-03-3";"935";"Oxyfluorfen";"42874-03-3";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2150001
9800006";True;"2150001
9800006"
"533_sub_bnvd";"paclobutrazol";"76738-62-0";"937";"Paclobutrazol";"76738-62-0";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"534_sub_bnvd";"paecilomyces fumosoroseus apopka souche 97";"";"";"";"";"";"";"";"2010206";"";"";True;"2010206";False;"";True;"2010206";False;False;"";False;""
"535_sub_bnvd";"paecilomyces lilacinus souche 251";"";"";"";"";"";"";"";"";"";"";True;"2200197";False;"";True;"2200197";False;False;"";False;""
"536_sub_bnvd";"para tertiaire amyl phenate de sodium";"31366-95-7";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"537_sub_bnvd";"paraffine";"8002-74-2";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"538_sub_bnvd";"parahydroxyphenylsalicylamide";"526-18-1";"134";"Hydroxyphenyl-salicylamide";"526-18-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"539_sub_bnvd";"pediococcus pentosaceus";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"540_sub_bnvd";"penconazole";"66246-88-6";"960";"Penconazole";"66246-88-6 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"541_sub_bnvd";"pencycuron";"66063-05-6";"1192";"Pencycuron";"66063-05-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"542_sub_bnvd";"pendimethaline";"40487-42-1";"961";"Pendimethalin";"40487-42-1 ";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2090147
2100073
2150001";True;"2090147
2100073
2150001"
"543_sub_bnvd";"penoxsulame";"219714-96-2";"962";"Penoxsulam";"219714-96-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"544_sub_bnvd";"pentapotassium bis(peroxymonosulfate) bis(sulfate)";"70693-62-8";"1230";"Pentapotassium bis(peroxymonosulphate) bis(sulphate)";"70693-62-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"545_sub_bnvd";"penthiopyrad";"183675-82-3";"982";"Penthiopyrad";"183675-82-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"546_sub_bnvd";"permanganate de potassium";"7722-64-7";"52";"Potassium permanganate";"7722-64-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"547_sub_bnvd";"permethrine";"52645-53-1";"968";"Permethrin";"52645-53-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"547_sub_bnvd";"permethrine";"52645-53-1";"974";"Phenothrin (aka Sumithrin)";"52645-53-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"548_sub_bnvd";"peroxyde d'hydrogene";"7722-84-1";"131";"Hydrogen peroxide";"7722-84-1";False;True;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"549_sub_bnvd";"pethoxamide";"106700-29-2";"869";"Pethoxamid";"106700-29-2 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"550_sub_bnvd";"phenmediphame";"13684-63-4";"973";"Phenmedipham";"13684-63-4 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"551_sub_bnvd";"phlebiopsis gigantea souche vra 1835";"";"";"";"";"";"";"";"2120176";"";"";True;"2120176";False;"";True;"2120176";False;False;"";False;""
"552_sub_bnvd";"phosalone";"2310-17-0";"977";"Phosalone";"2310-17-0";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"9100578";True;"9100578"
"553_sub_bnvd";"phosmet";"732-11-6";"850";"Phosmet";"732-11-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"554_sub_bnvd";"phosphate ferrique dihydrate";"14567-75-0";"23";"Ferric phosphate";"10045-86-0";False;False;True;"2200067
2200068";False;"";False;"";True;"2200067
2200068";True;"2200067
2200068";True;True;"2200068";True;"2200067
2200068"
"555_sub_bnvd";"phosphate ferrique";"10045-86-0";"23";"Ferric phosphate";"10045-86-0";False;False;True;"2020003
2100030
2110031
2140252
2150789
2150790
2150969
2160226
2160409
2180147
2180148
2190537
2210940
2230036";False;"";True;"2100030
2110031
2120134
2160226
2160409
2180147
2190537
2210940
2220268
2220270";True;"2020003
2140252
2150789
2150790
2150969
2180148
2230036";True;"2020003
2100030
2110031
2120134
2140252
2150789
2150790
2150969
2160226
2160409
2180147
2180148
2190537
2210940
2220268
2220270
2230036";True;True;"2020003
2140252
2150789
2150790
2150969
2180148
2230036";True;"2020003
2140252
2150789
2150790
2150969
2180148
2230036"
"556_sub_bnvd";"phosphonate de disodium";"13708-85-5";"690";"Disodium phosphonate";"13708-85-5";False;False;False;"";False;"";False;"";False;"";True;"2150067
2150074";False;False;"";False;""
"557_sub_bnvd";"phosphonates de potassium";"SA40";"";"";"";"";"";"";"";"";"";False;"";False;"";True;"2230160";False;False;"";False;""
"558_sub_bnvd";"phosphure d'aluminium";"20859-73-8";"1015";"Aluminium phosphide";"20859-73-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"559_sub_bnvd";"phosphure de calcium";"1305-99-3";"500";"Calcium phosphide";"1305-99-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"560_sub_bnvd";"phosphure de magnesium";"12057-74-8";"272";"Magnesium phosphide";"12057-74-8 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"561_sub_bnvd";"phosphure de zinc";"1314-84-7";"199";"Zinc phosphide";"1314-84-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"562_sub_bnvd";"phoxime";"14816-18-3";"1031";"Phoxim";"14816-18-3";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"9600405";False;""
"563_sub_bnvd";"piclorame";"1918-02-1";"290";"Picloram";"1918-02-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"564_sub_bnvd";"picolinafen";"137641-05-5";"291";"Picolinafen";"137641-05-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"565_sub_bnvd";"picoxystrobine";"117428-22-5";"824";"Picoxystrobin";"117428-22-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"566_sub_bnvd";"pinoxaden";"243973-20-8";"292";"Pinoxaden";"243973-20-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"567_sub_bnvd";"piperonyl";"51-03-6";"";"";"";"";"";"";"";"";"";False;"";False;"";True;"2110084";True;True;"2110084";True;"2110084"
"568_sub_bnvd";"poivre";"";"";"";"";"";"";"";"";"";"";False;"";False;"";True;"2110120
2120042
2130009";True;True;"2130009";True;"2130009"
"569_sub_bnvd";"poix";"61789-60-4";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"7400610";False;""
"570_sub_bnvd";"poly hexamethylene biguanide";"27083-27-8";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"571_sub_bnvd";"polybutene";"9003-29-6";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"572_sub_bnvd";"polyhexamethylene diguanide chlorhydrate";"32289-58-0";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"573_sub_bnvd";"polyisobutene";"115-11-7";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"574_sub_bnvd";"polymere carboxyl sulfone cationique";"8061-53-8";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"1030003";False;""
"575_sub_bnvd";"polymere complexe d'ethylene et de propylene";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"576_sub_bnvd";"polymere d'amine gras";"68213-26-3";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"577_sub_bnvd";"polyoxyethylene amine";"107-21-1";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"578_sub_bnvd";"polysorbate 20";"9005-64-5";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"579_sub_bnvd";"polysulfure de calcium";"1344-81-6";"269";"Lime sulphur (calcium polysulphid)";"1344-81-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"580_sub_bnvd";"poudre de corne";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"581_sub_bnvd";"prochloraze-manganese";"75747-77-2";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"582_sub_bnvd";"prochloraze";"67747-09-5";"59";"Prochloraz";"67747-09-5";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"583_sub_bnvd";"procymidone";"32809-16-8";"60";"Procymidone";"32809-16-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"584_sub_bnvd";"profoxydim";"139001-49-3";"62";"Profoxydim";"139001-49-3";False;False;False;"";True;"propriétés de perturbation endocrinienne";False;"";False;"";False;"";False;False;"";False;""
"585_sub_bnvd";"prohexadione-calcium";"127277-53-6";"63";"Prohexadione";"127277-53-6 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"586_sub_bnvd";"propachlore";"1918-16-7";"66";"Propachlor";"1918-16-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"587_sub_bnvd";"propamocarbe hcl";"25606-41-1";"67";"Propamocarb";"24579-73-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"588_sub_bnvd";"propamocarbe";"24579-73-5";"67";"Propamocarb";"24579-73-5";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000026
2000538
2020304
2120119
9500434
9600287";True;"2000026
2000538
2020304
2120063
2120119
9500434
9600287"
"589_sub_bnvd";"propanil";"709-98-8";"68";"Propanil";"709-98-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"590_sub_bnvd";"propaquizafop";"111479-05-1";"70";"Propaquizafop";"111479-05-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"591_sub_bnvd";"propargite";"2312-35-8";"71";"Propargite";"2312-35-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"592_sub_bnvd";"propiconazole";"60207-90-1";"75";"Propiconazole";"60207-90-1";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2000096
2010429
2010430
2010432
2010434
2020254
9000124
9000127
9100704
9100706
9200145
9300530
9500514
9500515
9800393
9800394
9800425
9800426";True;"2010432
2020254
2080132
9000127
9100704
9100706
9200145
9300530
9800394
9800425
9800426"
"593_sub_bnvd";"propinebe";"9016-72-2";"76";"Propineb";"9016-72-2";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"6500400
8100460";True;"8100460"
"594_sub_bnvd";"propionate d'ammonium (sel acide)";"17496-08-1";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"595_sub_bnvd";"propoxycarbazone sodium";"181274-15-7";"708";"Propoxycarbazone";"145026-81-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"596_sub_bnvd";"propyzamide";"23950-58-5";"709";"Propyzamide";"23950-58-5";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"597_sub_bnvd";"proquinazid";"189278-12-4";"710";"Proquinazid";"189278-12-4 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"598_sub_bnvd";"prosulfocarbe";"52888-80-9";"711";"Prosulfocarb";"52888-80-9 ";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2030172";True;"2030172"
"599_sub_bnvd";"prosulfuron";"94125-34-5";"712";"Prosulfuron";"94125-34-5";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"600_sub_bnvd";"prothioconazole";"178928-70-6";"713";"Prothioconazole";"178928-70-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"601_sub_bnvd";"pseudomonas chlororaphis souche ma 342";"";"";"";"";"";"";"";"";"";"";True;"2080056";False;"";True;"2080056";False;False;"";False;""
"602_sub_bnvd";"pymetrozine";"123312-89-0";"1405";"Pymetrozine";"123312-89-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"603_sub_bnvd";"pyraclostrobine";"175013-18-0";"1219";"Pyraclostrobin";"175013-18-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"604_sub_bnvd";"pyraflufen-ethyl";"129630-19-9";"1088";"Pyraflufen-ethyl";"129630-19-9";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2090035
2100007
2100158
2100159
2100161
2100163";True;"2090035
2100007
2100158
2100159
2100161
2100163"
"605_sub_bnvd";"pyrethres naturels";"8003-34-7";"1092";"Pyrethrins";"8003-34-7 ";False;False;False;"";False;"";True;"2160608";True;"2090199
2090200
9100259";True;"2090199
2090200
2160608
9100259";True;True;"2020365
2090199
9100259
9100260
9900373";True;"2020365
2090199
2090200
9100259
9900373"
"606_sub_bnvd";"pyrethrines";"8003-34-7";"1092";"Pyrethrins";"8003-34-7 ";False;False;False;"";False;"";True;"2080038
2160608
2161105
2161106
8800818";True;"2030302
2090199
2090200
2110083
2171312
2190808
7500004
8800335
9100177
9100259
9300111";True;"2000006
2090146
2090199
2090200
2100105
2110084
2160608
2190808
8400098
8900132
9100259
9300111";True;True;"2030302
2090146
2090199
2110083
2110084
2171312
2190808
7500004
8400098
8800335
8800622
8800818
8900132
9100177
9100259
9300111";True;"2030302
2090146
2090199
2090200
2110083
2110084
2171312
2190808
7500004
8400098
8800335
8800622
8800818
8900132
9100177
9100259
9300111"
"607_sub_bnvd";"pyridabene";"96489-71-3";"1093";"Pyridaben";"96489-71-3";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"608_sub_bnvd";"pyridalyl";"179101-81-6";"1095";"Pyridalyl";"179101-81-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"609_sub_bnvd";"pyridate";"55512-33-9";"1407";"Pyridate";"55512-33-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"610_sub_bnvd";"pyrimethanil";"53112-28-0";"1098";"Pyrimethanil";"53112-28-0 ";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2010512";True;"2010512"
"611_sub_bnvd";"pyrimicarbe";"23103-98-2";"997";"Pirimicarb";"23103-98-2";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"7200224";True;"2030273
7200224"
"612_sub_bnvd";"pyrimiphos-methyl";"29232-93-7";"294";"Pirimiphos-methyl";"29232-93-7 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"613_sub_bnvd";"pyriofenone";"688046-61-9";"862";"Pyriofenone";"688046-61-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"614_sub_bnvd";"pyriproxyfene";"95737-68-1";"1100";"Pyriproxyfen";"95737-68-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"615_sub_bnvd";"pyroxsulame";"422556-08-9";"1101";"Pyroxsulam";"422556-08-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"616_sub_bnvd";"pythium oligandrum souche m1";"";"";"";"";"";"";"";"";"";"";True;"2150328";False;"";True;"2150328";False;False;"";False;""
"617_sub_bnvd";"quinmerac";"90717-03-6";"1107";"Quinmerac";"90717-03-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"618_sub_bnvd";"quinoclamine";"2797-51-5";"1108";"Quinoclamine";"2797-51-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"619_sub_bnvd";"quinoxyfene";"124495-18-7";"1109";"Quinoxyfen";"124495-18-7";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"620_sub_bnvd";"quizalofop-p-ethyl";"100646-51-3";"1112";"Quizalofop-P";"see notes";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"620_sub_bnvd";"quizalofop-p-ethyl";"100646-51-3";"1113";"Quizalofop-P-ethyl";" 100646-51-3 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"621_sub_bnvd";"resines (colophane)";"8050-09-7";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"8600349
8600395
8600404
8600525
8600526
8600527
8600639
8600646
8900618
8900619
8900633
9000359
9000360
9200011
9700234";False;""
"622_sub_bnvd";"rhizobium japonicum";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"623_sub_bnvd";"rhizobium melilotti";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"624_sub_bnvd";"rimsulfuron";"122931-48-0";"1122";"Rimsulfuron (aka renriduron)";"122931-48-0 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"625_sub_bnvd";"rotenone";"83-79-4";"1124";"Rotenone";"83-79-4";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"7300134
8600014
8800622
9000289
9000539
9200052
9200112
9900125
9900373";True;"7300134
8600014
8800622
9000289
9000539
9100617
9200052
9200112
9900125
9900373"
"626_sub_bnvd";"s-6-verbenol";"18881-04-4";"1040";"4,6,6-Trimethyl-bicyclo[3.1.1]hept-3-en-ol,((S)-cis-verbenol)";"No CAS allocated";False;False;False;"";False;"";False;"";False;"";True;"7900468";False;False;"";False;""
"627_sub_bnvd";"s-metolachlore";"87392-12-9";"1137";"S-Metolachlor";"87392-12-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"628_sub_bnvd";"sable quartzeux";"";"";"";"";"";"";"";"";"";"";True;"8700752";False;"";True;"8700752";False;False;"";False;""
"629_sub_bnvd";"saccharomyces cerevisiae souche las02";"";"";"";"";"";"";"";"2190010";"";"";True;"2190010";False;"";True;"2190010";False;False;"";False;""
"630_sub_bnvd";"sedaxane";"874967-67-6";"1392";"Sedaxane";"874967-67-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"631_sub_bnvd";"sel de potassium de l'hydrazide maleique";"51542-52-0";"";"";"";"";"";"";"";"";"";False;"";True;"2010099
2010100";True;"2010099
2010100";True;True;"2010099
2010100";True;"2010099
2010100"
"632_sub_bnvd";"sels de potassium d'acides gras (c8-c18)";"67701-09-1";"846";"Fatty acids C7-C18 and C18 unsaturated potassium salts";"67701-09-1";False;False;False;"";False;"";True;"2210244
2210415";True;"2190811";True;"2190811
2210244
2210415";True;False;"";True;"2190811"
"633_sub_bnvd";"sels de potassium d'acides gras";"10124-65-9";"846";"Fatty acids C7-C18 and C18 unsaturated potassium salts";"67701-09-1";False;False;False;"";False;"";True;"2160527";True;"2010099
2010100";True;"2010099
2010100
2160527";True;True;"2010099
2010100
9100500";True;"2010099
2010100
9100500"
"634_sub_bnvd";"silthiofam";"175217-20-6";"859";"Silthiofam";"175217-20-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"635_sub_bnvd";"sorbate de potassium";"24634-61-5";"55";"Potassium sorbate";"24634-61-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"636_sub_bnvd";"soufre pour pulverisation (micronise)";"7704-34-9";"1028";"Sulphur";"No CAS allocated";False;False;False;"";False;"";True;"2000018
2090102
2090103
2140021
2170997
2190198
5000014
6700157
7700216
8300063
8300488
9000450
9000451
9100533
9200214
9200352
9200360
9600141
9700114
9700440
9700448
9700449
9700451
9700454
9700455
9700517
9700539
9800245";True;"2010410
2030184
9500147";True;"2000018
2000211
2010410
2030184
2090102
2090103
2140021
2170997
2190198
5000014
6700157
7400657
7700216
7800481
8300063
8300488
9000450
9000452
9000597
9100533
9200214
9200352
9200360
9200417
9300055
9500147
9600141
9700114
9700440
9700448
9700449
9700451
9700454
9700455
9700517
9700539
9800221
9800245";True;True;"2010300
2010410
2030184
2030391
7800481
8800558
9000597
9100499
9500147
9600141
9800221
9800225";True;"2010300
2010410
2030184
2030391
7800481
8800558
9000597
9100499
9500147
9600141
9800221
9800225"
"637_sub_bnvd";"soufre sublime";"7704-34-9";"1028";"Sulphur";"No CAS allocated";False;False;False;"";False;"";True;"5100219";False;"";True;"5100219";False;False;"";False;""
"638_sub_bnvd";"soufre triture ventile";"7704-34-9";"1028";"Sulphur";"No CAS allocated";False;False;False;"";False;"";True;"2060007
2140134
6700395
7700681
8000350
9700002";True;"2030466
2160615";True;"2030466
2060007
2140134
2160615
6700395
8000350
9700002";True;True;"2000364
2030466
6600397
7100041
8600015
8700155
8800298
9300304
9900371";True;"2000364
2030466
2160615
6600397
7100041
8600015
8700155
8800298
9300304
9900371"
"639_sub_bnvd";"soufre triture";"7704-34-9";"1028";"Sulphur";"No CAS allocated";False;False;False;"";False;"";True;"2040336
6200445
7600310";False;"";True;"2040336
6200445
7600310";True;True;"7700032";True;"7700032"
