"id_bnvd";"libelle_bnvd";"cas_bnvd";"codes_h_agritox";"codes_h_atp";"categories_danger_agritox";"categories_danger_atp";"mentions_danger_agritox";"mentions_danger_atp";"cmr1";"cmr2";"t_ou_t+";"effet_sur_ou_via_allaitement";"autre_classe_danger_sante";"env_a";"env_b";"autre_classe_danger_environnement";"autre_corrosif";"autre_explosif";"autre_inflammable"
"55_sub_bnvd";"acide pelargonique";"112-05-0";"H315
H319
H412";"H315
H319
H412";"Corrosion/irritation cutanée, catégorie 2
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"Corrosion/irritation cutanée, catégorie 2
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"Provoque une irritation cutanée
Provoque une sévère irritation des yeux
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Provoque une irritation cutanée
Provoque une sévère irritation des yeux
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;False;True;False;False;False;False
"56_sub_bnvd";"acide peracetique";"79-21-0";"";"H242
H301
H310
H314
H330
H400
H410";"";"Peroxydes organiques, type D
Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par voie cutanée), catégorie 2
Corrosion/irritation cutanée, catégorie 1A
Toxicité aiguë (par inhalation), catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut s’enflammer sous l’effet de la chaleur
Toxique en cas d’ingestion
Mortel par contact cutané
Provoque des brûlures de la peau et des lésions oculaires graves
Mortel par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;True
"57_sub_bnvd";"acide phosphoreux";"10294-56-1";"";"H302
H314";"";"Toxicité aiguë (par voie orale), catégorie 4
Corrosion/irritation cutanée, catégorie 1A";"";"Nocif en cas d’ingestion
Provoque des brûlures de la peau et des lésions oculaires graves";False;False;False;False;True;False;False;False;False;False;False
"58_sub_bnvd";"acide phosphorique";"7664-38-2";"";"H314";"";"Corrosion/irritation cutanée, catégorie 1B";"";"Provoque des brûlures de la peau et des lésions oculaires graves";False;False;False;False;True;False;False;False;False;False;False
"59_sub_bnvd";"acide propionique";"79-09-4";"";"H314";"";"Corrosion/irritation cutanée, catégorie 1B";"";"Provoque des brûlures de la peau et des lésions oculaires graves";False;False;False;False;True;False;False;False;False;False;False
"60_sub_bnvd";"acide sorbique";"110-44-1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"61_sub_bnvd";"acide sulfamique";"5329-14-6";"";"H315
H319
H412";"";"Corrosion/irritation cutanée, catégorie 2
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"";"Provoque une irritation cutanée
Provoque une sévère irritation des yeux
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;False;True;False;False;False;False
"62_sub_bnvd";"acide sulfurique";"7664-93-9";"";"H314";"";"Corrosion/irritation cutanée, catégorie 1A";"";"Provoque des brûlures de la peau et des lésions oculaires graves";False;False;False;False;True;False;False;False;False;False;False
"63_sub_bnvd";"acides gras c14-22 et c14-22 insatures, methyl ester, sulfates, sels de sodium";"84776-43-2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"64_sub_bnvd";"acides gras, c14-c18 et c16-c18 insatures";"67701-06-8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"65_sub_bnvd";"aclonifen";"74070-46-5";"H317
H351
H400
H410";"H317
H351
H400
H410";"Sensibilisation cutanée, catégorie 1A
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Sensibilisation cutanée, catégorie 1A
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Peut provoquer une allergie cutanée
Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"66_sub_bnvd";"acrinathrine";"101007-06-1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"67_sub_bnvd";"adoxophyes orana granulovirus souche bv-0001";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"68_sub_bnvd";"alcool denature";"64-17-5";"";"H225";"";"Liquides inflammables, catégorie 2";"";"Liquide et vapeurs très inflammables";False;False;False;False;False;False;False;False;False;False;True
"69_sub_bnvd";"alcool ethylique";"64-17-5";"";"H225";"";"Liquides inflammables, catégorie 2";"";"Liquide et vapeurs très inflammables";False;False;False;False;False;False;False;False;False;False;True
"70_sub_bnvd";"alcool gras ethoxyle";"24938-91-8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"71_sub_bnvd";"alcool isodecylique";"61827-42-7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"72_sub_bnvd";"alcool isopropylique";"67-63-0";"";"H225
H319
H336";"";"Liquides inflammables, catégorie 2
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Effets narcotiques";"";"Liquide et vapeurs très inflammables
Provoque une sévère irritation des yeux
Peut provoquer somnolence ou vertiges";False;False;False;False;True;False;False;False;False;False;True
"73_sub_bnvd";"alcools gras";"85566-12-7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"74_sub_bnvd";"alcools terpeniques";"98-55-5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"75_sub_bnvd";"alkyl amine";"61790-57-6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"76_sub_bnvd";"alkyl phenol polyethoxyle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"77_sub_bnvd";"alkylpolyglucoside";"68515-73-1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"78_sub_bnvd";"alpha naphtyl acetamide (nad)";"86-86-2";"H302
H318
H361d";"";"Toxicité aiguë (par voie orale), catégorie 4
Lésions oculaires graves/irritation oculaire, catégorie 1
Toxicité pour la reproduction, catégorie 2(d)";"";"Nocif en cas d’ingestion
Provoque des lésions oculaires graves
Susceptible de nuire au fœtus.";"";False;True;False;False;True;False;False;False;False;False;False
"79_sub_bnvd";"alpha oleines sulfonate de sodium";"68439-57-6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"80_sub_bnvd";"alpha-chloralose";"15879-93-3";"";"H301
H332
H336
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par inhalation), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Effets narcotiques
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Toxique en cas d’ingestion
Nocif par inhalation
Peut provoquer somnolence ou vertiges
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;False
"81_sub_bnvd";"alphachloralose";"15879-93-3";"";"H301
H332
H336
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par inhalation), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Effets narcotiques
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Toxique en cas d’ingestion
Nocif par inhalation
Peut provoquer somnolence ou vertiges
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;False
"82_sub_bnvd";"alphamethrine";"67375-30-8";"";"H301
H335
H373
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Toxique en cas d’ingestion
Peut irriter les voies respiratoires
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;False
"83_sub_bnvd";"ametoctradine";"865318-97-4";"H410";"";"Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;False;True;False;False;False;False;False
"84_sub_bnvd";"amidosulfuron";"120923-37-7";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"85_sub_bnvd";"amine grasse de suif ethoxylee";"61791-26-2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"86_sub_bnvd";"aminopropyl dodecylamine";"2372-82-9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"87_sub_bnvd";"aminopyralid";"150114-71-9";"H318
H400
H410";"";"Lésions oculaires graves/irritation oculaire, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Provoque des lésions oculaires graves
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;True;True;False;False;False;False;False
"88_sub_bnvd";"aminotriazole";"61-82-5";"";"H361d
H373
H411";"";"Toxicité pour la reproduction, catégorie 2(d)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"";"Susceptible de nuire au fœtus.
Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"89_sub_bnvd";"amisulbrom";"348635-87-0";"H319
H351
H400
H410";"H319
H351
H400
H410";"Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Provoque une sévère irritation des yeux
Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Provoque une sévère irritation des yeux
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"90_sub_bnvd";"amitrole";"61-82-5";"";"H361d
H373
H411";"";"Toxicité pour la reproduction, catégorie 2(d)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"";"Susceptible de nuire au fœtus.
Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"91_sub_bnvd";"ammonium quaternaire";"68424-95-3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"92_sub_bnvd";"ampelomyces quisqualis souche aq10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"93_sub_bnvd";"anthraquinone";"84-65-1";"";"H350";"";"Cancérogénicité, catégorie 1B";"";"Peut provoquer le cancer";True;False;False;False;False;False;False;False;False;False;False
"94_sub_bnvd";"arsenic du dimethylarsinate de sodium";"124-65-2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"95_sub_bnvd";"asulame";"2302-17-2";"";"H317
H400
H410";"";"Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"96_sub_bnvd";"aureobasidium pullulans souche dsm 14940";"67891-88-7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"97_sub_bnvd";"aureobasidium pullulans souche dsm 14941";"67891-88-7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"98_sub_bnvd";"azadirachtine";"11141-17-6";"H317
H361d
H400
H410";"";"Sensibilisation cutanée, catégorie 1
Toxicité pour la reproduction, catégorie 2(d)
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut provoquer une allergie cutanée
Susceptible de nuire au fœtus.
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;True;False;False;True;True;False;False;False;False;False
